,Time,Event,X-coord,Y-coord,down-contact-minor,down-contact-major,up-contact-minor,up-contact-major,average-move-contact-minor,average-move-contact-major,move-time
731,634542.0, Touch,1729.9036,830.0061,37.564087,37.564087,37.564087,37.564087,,,5.0
732,635041.0, Fight,2530.0,,,,,,,,
733,635759.0, Fight,2540.0,,,,,,,,
734,636028.0, Fight,2550.0,,,,,,,,
735,637717.0, Touch,1340.9564,228.99902000000003,37.61444,37.61444,37.61444,37.61444,,,8.0
736,637981.0, Fight,2560.0,,,,,,,,
737,638444.0, Drop,216.0,,,,,,,,
738,639540.0, Touch,577.9669,581.001,37.664795,37.664795,37.664795,37.664795,,,7.0
739,639846.0, Drop,217.0,,,,,,,,
740,639921.0, Drop,218.0,,,,,,,,
741,640435.0, Fight,2570.0,,,,,,,,
742,641291.0, Touch,1380.9283,378.99536,37.71515,37.71515,37.71515,37.71515,,,9.0
743,641887.0, Drop,219.0,,,,,,,,
744,641970.0, Drop,220.0,,,,,,,,
745,643140.0, Touch,184.95483000000002,508.9856,37.765503,37.765503,37.765503,37.765503,,,8.0
746,645050.0, Fight,2580.0,,,,,,,,
747,645739.0, Touch,1235.9454,883.9929,37.815857,37.815857,37.815857,37.815857,,,6.0
748,647802.0, Touch,1300.9167,1001.9861,37.866209999999995,37.866209999999995,37.866209999999995,37.866209999999995,,,5.0
749,648757.0, Drop,221.0,,,,,,,,
750,648926.0, Fight,2590.0,,,,,,,,
751,650121.0, Touch,1482.8906,921.9946,37.916565000000006,37.916565000000006,37.916565000000006,37.916565000000006,,,6.0
752,650360.0, Drop,222.0,,,,,,,,
753,650728.0, Fight,2600.0,,,,,,,,
754,651153.0, Fight,2610.0,,,,,,,,
755,653108.0, Touch,997.9431,1041.9983,37.96692,37.96692,37.96692,37.96692,,,9.0
756,654699.0, Drop,223.0,,,,,,,,
757,655859.0, Touch,1227.951,692.00684,38.017272999999996,38.017272999999996,38.017272999999996,38.017272999999996,,,4.0
758,656111.0, Fight,2620.0,,,,,,,,
759,657501.0, Touch,187.93579,177.0227,38.067627,38.067627,38.067627,38.067627,,,7.0
760,658093.0, Drop,224.0,,,,,,,,
761,659038.0, Fight,2630.0,,,,,,,,
762,659680.0, Fight,2640.0,,,,,,,,
763,659983.0, Drop,225.0,,,,,,,,
764,660837.0, Touch,1436.889,518.01636,38.117979999999996,38.117979999999996,38.117979999999996,38.117979999999996,,,7.0
765,661478.0, Drop,226.0,,,,,,,,
766,662462.0, Touch,727.96326,192.01904,38.168335,38.168335,38.168335,38.168335,,,4.0
767,663558.0, Fight,2650.0,,,,,,,,
768,664805.0, Touch,1019.96155,337.0056,38.21869,38.21869,38.21869,38.21869,,,7.0
769,665209.0, Drop,227.0,,,,,,,,
770,666422.0, Touch,949.90906,774.0088,38.269042999999996,38.269042999999996,38.269042999999996,38.269042999999996,,,6.0
771,666835.0, Drop,228.0,,,,,,,,
772,668637.0, Touch,491.92565999999994,872.9846,38.319396999999995,38.319396999999995,38.319396999999995,38.319396999999995,,,7.0
773,669294.0, Fight,2660.0,,,,,,,,
774,669467.0, Drop,229.0,,,,,,,,
775,669555.0, Drop,230.0,,,,,,,,
776,670035.0, Drop,231.0,,,,,,,,
777,670983.0, Touch,1190.9601,299.99268,38.36975,38.36975,38.36975,38.36975,,,4.0
778,671570.0, Fight,2670.0,,,,,,,,
779,672628.0, Touch,582.98035,654.0051,38.420105,38.420105,38.420105,38.420105,,,6.0
780,672833.0, Drop,232.0,,,,,,,,
781,673441.0, Fight,2680.0,,,,,,,,
782,676701.0, Touch,1227.951,1037.9773,38.470459999999996,38.470459999999996,38.470459999999996,38.470459999999996,,,7.0
783,677321.0, Drop,233.0,,,,,,,,
784,677494.0, Fight,2690.0,,,,,,,,
785,677672.0, Drop,234.0,,,,,,,,
786,679451.0, Touch,489.96094000000005,174.02344,38.520813000000004,38.520813000000004,38.520813000000004,38.520813000000004,,,6.0
787,680043.0, Drop,235.0,,,,,,,,
788,680043.0, Drop,236.0,,,,,,,,
789,680346.0, Fight,2700.0,,,,,,,,
790,681293.0, Fight,2710.0,,,,,,,,
791,682987.0, Touch,196.94641000000001,281.99707,38.571166999999996,38.571166999999996,38.571166999999996,38.571166999999996,,,6.0
792,684578.0, Fight,2720.0,,,,,,,,
793,685026.0, Drop,237.0,,,,,,,,
794,686282.0, Touch,1127.9535,112.02758999999999,38.621520000000004,38.621520000000004,38.621520000000004,38.621520000000004,,,3.0
795,686956.0, Fight,2730.0,,,,,,,,
796,688990.0, Touch,689.95605,492.01172,38.671875,38.671875,38.671875,38.671875,,,4.0
797,689198.0, Drop,238.0,,,,,,,,
798,690999.0, Touch,1965.8734,160.01587,38.722229999999996,38.722229999999996,38.722229999999996,38.722229999999996,,,6.0
799,692124.0, Fight,2740.0,,,,,,,,
800,693364.0, Fight,2750.0,,,,,,,,
801,694630.0, Touch,496.9391,192.01904,38.772583000000004,38.772583000000004,38.772583000000004,38.772583000000004,,,7.0
802,695092.0, Fight,2760.0,,,,,,,,
803,695658.0, Fight,2770.0,,,,,,,,
804,695795.0, Drop,239.0,,,,,,,,
805,695796.0, Fight,2780.0,,,,,,,,
806,696873.0, Touch,783.92395,637.9870599999999,38.822936999999996,38.822936999999996,38.822936999999996,38.822936999999996,,,4.0
807,697178.0, Fight,2790.0,,,,,,,,
808,698662.0, Touch,1729.9036,1057.9834,38.873290000000004,38.873290000000004,38.873290000000004,38.873290000000004,,,6.0
809,700870.0, Drop,240.0,,,,,,,,
810,702247.0, Touch,1958.8953,160.01587,38.923645,38.923645,38.923645,38.923645,,,8.0
811,704007.0, Drop,241.0,,,,,,,,
812,704530.0, Fight,2800.0,,,,,,,,
813,705518.0, Touch,661.9757,525.99243,38.974000000000004,38.974000000000004,38.974000000000004,38.974000000000004,,,7.0
814,706021.0, Fight,2810.0,,,,,,,,
815,707169.0, Touch,1176.9360000000001,778.9856,39.024353000000005,39.024353000000005,39.024353000000005,39.024353000000005,,,5.0
816,707676.0, Drop,242.0,,,,,,,,
817,708767.0, Touch,1329.9133,643.9856,39.074707000000004,39.074707000000004,39.074707000000004,39.074707000000004,,,8.0
818,709120.0, Drop,243.0,,,,,,,,
819,710866.0, Touch,1808.8989,415.01953,39.12506,39.12506,39.12506,39.12506,,,9.0
820,712573.0, Fight,2820.0,,,,,,,,
821,713613.0, Touch,1079.9194,957.98584,39.175415,39.175415,39.175415,39.175415,,,6.0
822,713988.0, Drop,244.0,,,,,,,,
823,714541.0, Drop,245.0,,,,,,,,
824,715589.0, Touch,766.91895,725.98755,39.225770000000004,39.225770000000004,39.225770000000004,39.225770000000004,,,4.0
825,716165.0, Drop,246.0,,,,,,,,
826,717165.0, Touch,1164.9445,311.00097999999997,39.276123,39.276123,39.276123,39.276123,,,6.0
827,717482.0, Fight,2830.0,,,,,,,,
828,718343.0, Touch,1135.9479,924.9939,39.326477000000004,39.326477000000004,39.326477000000004,39.326477000000004,,,6.0
829,718654.0, Drop,247.0,,,,,,,,
830,719581.0, Touch,1115.9619,927.99316,39.37683,39.37683,39.37683,39.37683,,,7.0
831,720115.0, Drop,248.0,,,,,,,,
832,721919.0, Touch,1257.8961,287.9956,39.427184999999994,39.427184999999994,39.427184999999994,39.427184999999994,,,3.0
833,722566.0, Drop,249.0,,,,,,,,
834,723475.0, Touch,1268.9392,666.0022,39.477540000000005,39.477540000000005,39.477540000000005,39.477540000000005,,,6.0
835,723961.0, Drop,250.0,,,,,,,,
836,724751.0, Touch,929.9231,942.0007300000001,39.527893,39.527893,39.527893,39.527893,,,7.0
837,725548.0, Drop,251.0,,,,,,,,
838,726065.0, Touch,398.974,761.97876,39.578247,39.578247,39.578247,39.578247,,,7.0
839,726928.0, Touch,187.93579,516.00586,39.6286,39.6286,39.6286,39.6286,,,7.0
840,728069.0, Touch,139.96948,351.01318,39.678955,39.678955,39.678955,39.678955,,,6.0
841,730050.0, Drop,252.0,,,,,,,,
842,731869.0, Touch,885.954,181.99951000000001,39.72931,39.72931,39.72931,39.72931,,,6.0
843,732108.0, Fight,2840.0,,,,,,,,
844,732525.0, Drop,253.0,,,,,,,,
845,732724.0, Drop,254.0,,,,,,,,
846,733912.0, Touch,773.96484,810.0,39.779663,39.779663,39.779663,39.779663,,,7.0
847,734492.0, Fight,2850.0,,,,,,,,
848,734695.0, Drop,255.0,,,,,,,,
849,735879.0, Touch,401.95496,419.00757000000004,39.830017,39.830017,39.830017,39.830017,,,7.0
850,736467.0, Fight,2860.0,,,,,,,,
851,736558.0, Drop,256.0,,,,,,,,
852,737006.0, Drop,257.0,,,,,,,,
853,737288.0, Fight,2870.0,,,,,,,,
854,739057.0, Touch,1609.92,60.01831,39.88037,39.88037,39.88037,39.88037,,,6.0
855,739454.0, Fight,2880.0,,,,,,,,
856,740132.0, Fight,2890.0,,,,,,,,
857,740807.0, Fight,2900.0,,,,,,,,
858,740901.0, Drop,258.0,,,,,,,,
859,741092.0, Fight,2910.0,,,,,,,,
860,741093.0, Fight,2920.0,,,,,,,,
861,743209.0, Touch,103.99475,572.0032,39.930725,39.930725,39.930725,39.930725,,,7.0
862,743388.0, Drop,259.0,,,,,,,,
863,744997.0, Drop,260.0,,,,,,,,
864,745075.0, Drop,261.0,,,,,,,,
865,746526.0, Touch,1698.9423,252.99316000000002,39.98108,39.98108,39.98108,39.98108,,,4.0
866,748128.0, Drop,262.0,,,,,,,,
867,748773.0, Touch,1190.9601,178.01147,40.031433,40.031433,40.031433,40.031433,,,6.0
868,748795.0, Fight,2930.0,,,,,,,,
869,749359.0, Fight,2940.0,,,,,,,,
870,750343.0, Touch,434.94872999999995,701.9934,40.081787,40.081787,40.081787,40.081787,,,7.0
871,750976.0, Fight,2950.0,,,,,,,,
872,751392.0, Drop,263.0,,,,,,,,
873,752598.0, Touch,1468.9343,103.029785,40.13214,40.13214,40.13214,40.13214,,,7.0
874,753945.0, Drop,264.0,,,,,,,,
875,755144.0, Touch,1905.9155,424.01732999999996,40.182495,40.182495,40.182495,40.182495,,,5.0
876,755341.0, Drop,265.0,,,,,,,,
877,757174.0, Drop,266.0,,,,,,,,
878,758549.0, Touch,1678.8885,701.9934,40.23285,40.23285,40.23285,40.23285,,,7.0
879,758635.0, Fight,2960.0,,,,,,,,
880,759027.0, Fight,2970.0,,,,,,,,
881,759592.0, Fight,2980.0,,,,,,,,
882,759943.0, Fight,2990.0,,,,,,,,
883,760111.0, Drop,267.0,,,,,,,,
884,761578.0, Touch,1854.9005,257.01416,40.283203,40.283203,40.283203,40.283203,,,7.0
885,762391.0, Drop,268.0,,,,,,,,
886,763323.0, Fight,3000.0,,,,,,,,
887,764465.0, Touch,977.95715,1026.969,40.333557,40.333557,40.333557,40.333557,,,6.0
888,764825.0, Fight,3010.0,,,,,,,,
889,765441.0, Drop,269.0,,,,,,,,
890,765610.0, Drop,270.0,,,,,,,,
891,766559.0, Touch,980.9381,974.9927,40.38391,40.38391,40.38391,40.38391,,,6.0
892,766694.0, Fight,3020.0,,,,,,,,
893,767462.0, Fight,3030.0,,,,,,,,
894,768801.0, Touch,1366.9043,625.99,40.434265,40.434265,40.434265,40.434265,,,8.0
895,769470.0, Drop,271.0,,,,,,,,
896,771205.0, Touch,480.95032000000003,1054.9841,40.48462,40.48462,40.48462,40.48462,,,7.0
897,773068.0, Fight,3040.0,,,,,,,,
898,774076.0, Touch,560.9619,870.9741,40.534973,40.534973,40.534973,40.534973,,,8.0
899,774888.0, Drop,272.0,,,,,,,,
900,777088.0, Touch,31.97754,202.99438,40.585327,40.585327,40.585327,40.585327,,,7.0
901,778046.0, Fight,3050.0,,,,,,,,
902,779496.0, Fight,3060.0,,,,,,,,
903,779938.0, Drop,273.0,,,,,,,,
904,781160.0, Touch,807.97485,846.98,40.63568,40.63568,40.63568,40.63568,,,6.0
905,781761.0, Fight,3070.0,,,,,,,,
906,783071.0, Touch,391.9281,583.0115,40.686035,40.686035,40.686035,40.686035,,,8.0
907,784477.0, Drop,274.0,,,,,,,,
908,785295.0, Touch,1704.9042,252.99316000000002,40.73639,40.73639,40.73639,40.73639,,,6.0
909,786779.0, Drop,275.0,,,,,,,,
910,787958.0, Touch,743.952,278.9978,40.786743,40.786743,40.786743,40.786743,,,6.0
911,788832.0, Drop,276.0,,,,,,,,
912,791485.0, Touch,1175.9198,151.01807,40.837097,40.837097,40.837097,40.837097,,,6.0
913,791561.0, Drop,277.0,,,,,,,,
914,792172.0, Fight,3080.0,,,,,,,,
915,793428.0, Touch,1127.9535,193.99658,40.88745,40.88745,40.88745,40.88745,,,7.0
916,793574.0, Fight,3090.0,,,,,,,,
917,794260.0, Drop,278.0,,,,,,,,
918,795045.0, Touch,1380.9283,313.01147000000003,40.937805,40.937805,40.937805,40.937805,,,6.0
919,795509.0, Fight,3100.0,,,,,,,,
920,795873.0, Fight,3110.0,,,,,,,,
921,797547.0, Touch,940.9662,225.99976,40.98816,40.98816,40.98816,40.98816,,,6.0
922,798159.0, Drop,279.0,,,,,,,,
923,798241.0, Drop,280.0,,,,,,,,
924,799189.0, Touch,1681.9373,745.99365,41.038513,41.038513,41.038513,41.038513,,,6.0
925,800521.0, Fight,3120.0,,,,,,,,
926,802247.0, Touch,1552.9431,357.01172,41.088867,41.088867,41.088867,41.088867,,,5.0
927,803745.0, Drop,281.0,,,,,,,,
928,804385.0, Touch,1735.9332,577.0129400000001,41.13922,41.13922,41.13922,41.13922,,,16.0
929,805346.0, Drop,282.0,,,,,,,,
930,807069.0, Touch,137.93701000000001,818.9978,41.189575,41.189575,41.189575,41.189575,,,7.0
931,808283.0, Drop,283.0,,,,,,,,
932,809311.0, Fight,3130.0,,,,,,,,
933,810352.0, Touch,147.96387,804.99023,41.23993,41.23993,41.23993,41.23993,,,5.0
934,811278.0, Drop,284.0,,,,,,,,
935,811611.0, Drop,285.0,,,,,,,,
936,812499.0, Drop,286.0,,,,,,,,
937,815427.0, Touch,1871.9055,1003.9966,41.290283,41.290283,41.290283,41.290283,,,6.0
938,815638.0, Fight,3140.0,,,,,,,,
939,816160.0, Fight,3150.0,,,,,,,,
940,817040.0, Fight,3160.0,,,,,,,,
941,817041.0, Fight,3170.0,,,,,,,,
942,817527.0, Drop,287.0,,,,,,,,
943,819303.0, Touch,1971.9031,237.00806,41.340637,41.340637,41.340637,41.340637,,,6.0
944,821809.0, Fight,3180.0,,,,,,,,
945,823258.0, Touch,1459.9237,583.0115,41.39099,41.39099,41.39099,41.39099,,,7.0
946,823339.0, Fight,3190.0,,,,,,,,
947,823841.0, Fight,3200.0,,,,,,,,
948,825326.0, Touch,933.9203,225.01099,41.441345,41.441345,41.441345,41.441345,,,6.0
949,825980.0, Drop,288.0,,,,,,,,
950,827304.0, Touch,608.9282,578.0017,41.4917,41.4917,41.4917,41.4917,,,8.0
951,827812.0, Drop,289.0,,,,,,,,
952,828230.0, Fight,3210.0,,,,,,,,
953,829316.0, Touch,1087.9138,143.00903,41.542053,41.542053,41.542053,41.542053,,,5.0
954,829934.0, Fight,3220.0,,,,,,,,
955,831843.0, Touch,5.961914,722.9883,41.592407,41.592407,41.592407,41.592407,,,7.0
956,832345.0, Fight,3230.0,,,,,,,,
957,834787.0, Fight,3240.0,,,,,,,,
958,836289.0, Touch,1389.9389999999999,974.9927,41.642759999999996,41.642759999999996,41.642759999999996,41.642759999999996,,,5.0
959,837249.0, Fight,3250.0,,,,,,,,
960,838520.0, Touch,1056.9525,924.9939,41.693115,41.693115,41.693115,41.693115,,,8.0
961,839264.0, Drop,290.0,,,,,,,,
962,840851.0, Touch,0.0,510.00732,41.74347,41.74347,41.74347,41.74347,,,3.0
963,842767.0, Drop,291.0,,,,,,,,
964,843357.0, Drop,292.0,,,,,,,,
965,843358.0, Fight,3260.0,,,,,,,,
966,843461.0, Drop,293.0,,,,,,,,
967,844501.0, Touch,502.96875,240.00732000000002,41.793822999999996,41.793822999999996,41.793822999999996,41.793822999999996,,,7.0
968,844610.0, Fight,3270.0,,,,,,,,
969,845560.0, Fight,3280.0,,,,,,,,
970,846628.0, Touch,787.92114,555.9851,41.844177,41.844177,41.844177,41.844177,,,8.0
971,846890.0, Fight,3290.0,,,,,,,,
972,848395.0, Touch,1706.9366,933.0029,41.894529999999996,41.894529999999996,41.894529999999996,41.894529999999996,,,6.0
973,848694.0, Drop,294.0,,,,,,,,
974,849359.0, Fight,3300.0,,,,,,,,
975,850430.0, Drop,295.0,,,,,,,,
976,851637.0, Touch,1792.9102,792.99316,41.944885,41.944885,41.944885,41.944885,,,5.0
977,853128.0, Drop,296.0,,,,,,,,
978,854041.0, Touch,787.92114,963.9844,41.99524,41.99524,41.99524,41.99524,,,6.0
979,854842.0, Drop,297.0,,,,,,,,
980,855061.0, Drop,298.0,,,,,,,,
981,856762.0, Touch,1941.8903,381.99463,42.045593,42.045593,42.045593,42.045593,,,9.0
982,856929.0, Fight,3310.0,,,,,,,,
983,858725.0, Drop,299.0,,,,,,,,
984,858904.0, Fight,3320.0,,,,,,,,
985,859549.0, Touch,1317.9218,375.9961,42.095946999999995,42.095946999999995,42.095946999999995,42.095946999999995,,,8.0
986,860010.0, Fight,3330.0,,,,,,,,
987,860912.0, Touch,1627.9413,639.9975599999999,42.1463,42.1463,42.1463,42.1463,,,7.0
988,861354.0, Fight,3340.0,,,,,,,,
989,861511.0, Drop,300.0,,,,,,,,
990,861994.0, Drop,301.0,,,,,,,,
991,863101.0, Touch,994.9621599999999,87.01172,42.196655,42.196655,42.196655,42.196655,,,11.0
992,864483.0, Fight,3350.0,,,,,,,,
993,865684.0, Touch,326.9568,443.99048,42.247009999999996,42.247009999999996,42.247009999999996,42.247009999999996,,,11.0
994,866142.0, Fight,3360.0,,,,,,,,
995,866310.0, Drop,302.0,,,,,,,,
996,866662.0, Drop,303.0,,,,,,,,
997,867189.0, Drop,304.0,,,,,,,,
998,868583.0, Touch,702.96387,162.02637,42.297363,42.297363,42.297363,42.297363,,,8.0
999,869509.0, Fight,3370.0,,,,,,,,
1000,870974.0, Touch,1379.9121,286.01807,42.347716999999996,42.347716999999996,42.347716999999996,42.347716999999996,,,6.0
1001,871578.0, Drop,305.0,,,,,,,,
1002,871784.0, Fight,3380.0,,,,,,,,
1003,873490.0, Touch,1161.9635,863.9868,42.398070000000004,42.398070000000004,42.398070000000004,42.398070000000004,,,6.0
1004,874052.0, Drop,306.0,,,,,,,,
1005,874890.0, Touch,1612.901,580.0122,42.448425,42.448425,42.448425,42.448425,,,5.0
1006,875895.0, Fight,3390.0,,,,,,,,
1007,876658.0, Touch,926.94214,15.029297,42.49878,42.49878,42.49878,42.49878,,,7.0
1008,878732.0, Touch,736.9739,270.0,42.549133000000005,42.549133000000005,42.549133000000005,42.549133000000005,,,7.0
1009,879453.0, Fight,3400.0,,,,,,,,
1010,880738.0, Touch,124.9292,704.9927,42.599486999999996,42.599486999999996,42.599486999999996,42.599486999999996,,,7.0
1011,882990.0, Fight,3410.0,,,,,,,,
1012,883786.0, Touch,292.94678,602.9846,42.649840000000005,42.649840000000005,42.649840000000005,42.649840000000005,,,6.0
1013,885291.0, Drop,307.0,,,,,,,,
1014,885291.0, Drop,308.0,,,,,,,,
1015,885468.0, Fight,3420.0,,,,,,,,
1016,886857.0, Touch,303.98987,639.9975599999999,42.700195,42.700195,42.700195,42.700195,,,6.0
1017,888052.0, Fight,3430.0,,,,,,,,
1018,888390.0, Drop,309.0,,,,,,,,
1019,889901.0, Touch,1939.9255,162.02637,42.75055,42.75055,42.75055,42.75055,,,5.0
1020,891904.0, Drop,310.0,,,,,,,,
1021,892623.0, Drop,311.0,,,,,,,,
1022,894219.0, Touch,2002.9321,522.99316,42.800903000000005,42.800903000000005,42.800903000000005,42.800903000000005,,,7.0
1023,894774.0, Fight,3440.0,,,,,,,,
1024,895716.0, Fight,3450.0,,,,,,,,
1025,896999.0, Touch,1670.8942,917.9736300000001,42.851257000000004,42.851257000000004,42.851257000000004,42.851257000000004,,,9.0
1026,897020.0, Fight,3460.0,,,,,,,,
1027,898680.0, Fight,3470.0,,,,,,,,
1028,899446.0, Touch,1465.9534,202.99438,42.90161,42.90161,42.90161,42.90161,,,9.0
1029,900311.0, Drop,312.0,,,,,,,,
1030,903328.0, Touch,113.95386,950.99854,42.951965,42.951965,42.951965,42.951965,,,6.0
1031,906026.0, Drop,313.0,,,,,,,,
1032,907312.0, Touch,973.9599599999999,952.9761,43.002320000000005,43.002320000000005,43.002320000000005,43.002320000000005,,,7.0
1033,908079.0, Fight,3480.0,,,,,,,,
1034,908412.0, Drop,314.0,,,,,,,,
1035,909769.0, Touch,1172.9388,1008.9734,43.052673,43.052673,43.052673,43.052673,,,9.0
1036,909867.0, Drop,315.0,,,,,,,,
1037,910620.0, Fight,3490.0,,,,,,,,
1038,911336.0, Touch,1024.9072,921.9946,43.103027000000004,43.103027000000004,43.103027000000004,43.103027000000004,,,5.0
1039,911508.0, Drop,316.0,,,,,,,,
1040,911848.0, Drop,317.0,,,,,,,,
1041,913087.0, Touch,1410.9412,465.0183,43.15338,43.15338,43.15338,43.15338,,,5.0
1042,913586.0, Fight,3500.0,,,,,,,,
1043,914864.0, Touch,1460.94,187.99805,43.203734999999995,43.203734999999995,43.203734999999995,43.203734999999995,,,6.0
1044,915895.0, Fight,3510.0,,,,,,,,
1045,917654.0, Touch,14.972534,963.9844,43.254090000000005,43.254090000000005,43.254090000000005,43.254090000000005,,,6.0
1046,920622.0, Fight,3520.0,,,,,,,,
1047,921791.0, Touch,238.9508,533.0127,43.304443,43.304443,43.304443,43.304443,,,13.0
1048,924110.0, Drop,318.0,,,,,,,,
1049,925543.0, Touch,624.9169999999999,654.9939,43.354797,43.354797,43.354797,43.354797,,,5.0
1050,925563.0, Fight,3530.0,,,,,,,,
1051,926189.0, Fight,3540.0,,,,,,,,
1052,927313.0, Touch,945.9118699999999,262.02393,43.40515,43.40515,43.40515,43.40515,,,6.0
1053,927650.0, Fight,3550.0,,,,,,,,
1054,928815.0, Touch,1346.9183,624.01245,43.455505,43.455505,43.455505,43.455505,,,7.0
1055,929172.0, Fight,3560.0,,,,,,,,
1056,929887.0, Touch,1078.9032,178.01147,43.50586,43.50586,43.50586,43.50586,,,5.0
1057,930405.0, Fight,3570.0,,,,,,,,
1058,931543.0, Touch,224.92676,648.0066,43.556213,43.556213,43.556213,43.556213,,,8.0
1059,932082.0, Fight,3580.0,,,,,,,,
1060,933145.0, Drop,319.0,,,,,,,,
1061,933145.0, Drop,320.0,,,,,,,,
1062,933146.0, Fight,3590.0,,,,,,,,
1063,933634.0, Fight,3600.0,,,,,,,,
1064,934648.0, Touch,1586.8854,30.025634999999998,43.606567,43.606567,43.606567,43.606567,,,5.0
1065,936493.0, Fight,3610.0,,,,,,,,
1066,937807.0, Touch,1774.8889,599.98535,43.65692,43.65692,43.65692,43.65692,,,6.0
1067,939293.0, Fight,3620.0,,,,,,,,
1068,939543.0, Drop,321.0,,,,,,,,
1069,941277.0, Touch,1979.8975,157.0166,43.707275,43.707275,43.707275,43.707275,,,6.0
1070,942077.0, Drop,322.0,,,,,,,,
1071,942235.0, Fight,3630.0,,,,,,,,
1072,943248.0, Fight,3640.0,,,,,,,,
1073,943771.0, Fight,3650.0,,,,,,,,
1074,944079.0, Drop,323.0,,,,,,,,
1075,945233.0, Touch,1440.954,40.012207000000004,43.75763,43.75763,43.75763,43.75763,,,9.0
1076,946552.0, Fight,3660.0,,,,,,,,
1077,947605.0, Touch,57.993164,783.0066,43.807983,43.807983,43.807983,43.807983,,,6.0
1078,951533.0, Touch,80.96008,508.9856,43.858337,43.858337,43.858337,43.858337,,,6.0
1079,951807.0, Fight,3670.0,,,,,,,,
1080,952474.0, Drop,324.0,,,,,,,,
1081,953160.0, Fight,3680.0,,,,,,,,
1082,953465.0, Drop,325.0,,,,,,,,
1083,953703.0, Drop,326.0,,,,,,,,
1084,954065.0, Fight,3690.0,,,,,,,,
1085,955541.0, Touch,605.94727,489.01245,43.90869,43.90869,43.90869,43.90869,,,6.0
1086,955719.0, Fight,3700.0,,,,,,,,
1087,956065.0, Fight,3710.0,,,,,,,,
1088,957447.0, Touch,1082.9004,375.9961,43.959045,43.959045,43.959045,43.959045,,,7.0
1089,957544.0, Drop,327.0,,,,,,,,
1090,958692.0, Touch,1457.8912,859.9988,44.0094,44.0094,44.0094,44.0094,,,5.0
1091,959994.0, Drop,328.0,,,,,,,,
1092,961406.0, Touch,866.9165,799.98047,44.059753,44.059753,44.059753,44.059753,,,6.0
1093,961991.0, Fight,3720.0,,,,,,,,
1094,963428.0, Touch,2039.9231,87.01172,44.110107,44.110107,44.110107,44.110107,,,13.0
